12.7163, 20.5113, 22.4866
13.51, 21.012, 24.5706
14.2852, 21.2602, 26.8453
15.02, 21.1976, 29.2753
15.689, 20.7701, 31.8068
16.263, 19.9344, 34.3658
16.7105, 18.6663, 36.8598
16.9995, 16.9678, 39.1828
17.1001, 14.8743, 41.2233
16.9872, 12.4558, 42.877
16.6444, 9.81468, 44.0602
16.0662, 7.07555, 44.7227
15.2604, 4.3713, 44.8565
14.2481, 1.82609, 44.4967
13.0624, -0.45975, 43.7159
11.7451, -2.41978, 42.611
10.3424, -4.02445, 41.2884
8.90058, -5.2775, 39.8491
7.46191, -6.20785, 38.3785
6.06209, -6.85982, 36.9412
4.72883, -7.28414, 35.5803
3.48159, -7.53108, 34.3204
2.33234, -7.64618, 33.1714
1.28664, -7.6681, 32.1331
0.345067, -7.62822, 31.199
-0.495534, -7.55105, 30.3597
-1.24086, -7.45518, 29.6041
-1.8982, -7.35435, 28.9217
-2.47576, -7.25849, 28.3026
-2.98204, -7.17458, 27.7383
-3.42553, -7.10736, 27.2215
-3.81441, -7.05993, 26.7465
-4.15639, -7.03418, 26.3086
-4.45861, -7.0311, 25.9041
-4.7276, -7.05103, 25.5303
-4.96928, -7.09387, 25.1853
-5.18894, -7.15918, 24.8678
-5.39129, -7.24628, 24.5769
-5.58047, -7.35434, 24.3124
-5.76012, -7.4824, 24.0741
-5.9334, -7.62938, 23.8624
-6.10302, -7.79416, 23.6778
-6.27129, -7.97549, 23.5209
-6.44017, -8.17205, 23.3926
-6.61126, -8.38242, 23.2939
-6.78586, -8.60505, 23.226
-6.96497, -8.83821, 23.1898
-7.14932, -9.08004, 23.1867
-7.33937, -9.32843, 23.2176
-7.53532, -9.58108, 23.2838
-7.73714, -9.83538, 23.3863
-7.94452, -10.0885, 23.5258
-8.1569, -10.3372, 23.7029
-8.37347, -10.5781, 23.9181
-8.59315, -10.8074, 24.1711
-8.8146, -11.0211, 24.4615
-9.0362, -11.2149, 24.7882
-9.25606, -11.3843, 25.1495
-9.47204, -11.5249, 25.5429
-9.68173, -11.6322, 25.9652
-9.88252, -11.7019, 26.4122
-10.0716, -11.7299, 26.8791
-10.246, -11.7129, 27.3599
-10.4026, -11.648, 27.848
-10.5384, -11.5334, 28.3359
-10.6505, -11.3683, 28.8156
-10.7359, -11.1531, 29.2787
-10.7922, -10.8895, 29.7166
-10.8172, -10.5806, 30.1209
-10.8092, -10.231, 30.4837
-10.767, -9.84625, 30.7978
-10.6904, -9.43321, 31.0569
-10.5795, -8.99947, 31.2562
-10.4354, -8.55316, 31.3923
-10.2598, -8.1026, 31.4634
-10.0551, -7.65598, 31.4693
-9.8245, -7.22101, 31.4112
-9.57152, -6.80468, 31.292
-9.30018, -6.41301, 31.1153
-9.01473, -6.05092, 30.8861
-8.71957, -5.72217, 30.6097
-8.41908, -5.42936, 30.292
-8.11751, -5.17398, 29.9389
-7.81888, -4.95656, 29.5564
-7.52688, -4.77681, 29.15
-7.24482, -4.63373, 28.7251
-6.97557, -4.52587, 28.2866
-6.72158, -4.4514, 27.8388
-6.48487, -4.40832, 27.3858
-6.26701, -4.39454, 26.931
-6.06921, -4.408, 26.4775
-5.89233, -4.44675, 26.0279
-5.73692, -4.509, 25.5847
-5.60328, -4.59315, 25.15
-5.49149, -4.69783, 24.7257
-5.40148, -4.82188, 24.3134
-5.33304, -4.96438, 23.9148
-5.28589, -5.1246, 23.5314
-5.25967, -5.30203, 23.1647
-5.25402, -5.49631, 22.8161
-5.26856, -5.70723, 22.4871
-5.30292, -5.93471, 22.1792
-5.35676, -6.17873, 21.8941
-5.42977, -6.43932, 21.6332
-5.52168, -6.71655, 21.3985
-5.63224, -7.01043, 21.1919
-5.76126, -7.32093, 21.0153
-5.90853, -7.64786, 20.8711
-6.0739, -7.9909, 20.7614
-6.25717, -8.34949, 20.689
-6.45813, -8.72276, 20.6563
-6.67654, -9.1095, 20.6664
-6.91205, -9.50807, 20.722
-7.16421, -9.91629, 20.8263
-7.43242, -10.3314, 20.9822
-7.71587, -10.75, 21.1927
-8.01355, -11.1678, 21.4608
-8.32411, -11.5798, 21.7888
-8.64588, -11.98, 22.179
-8.97679, -12.3617, 22.6327
-9.31429, -12.717, 23.1505
-9.65535, -13.0374, 23.7317
-9.99639, -13.3135, 24.3746
-10.3332, -13.5354, 25.0752
-10.6611, -13.6931, 25.828
-10.9748, -13.7768, 26.6252
-11.2684, -13.7771, 27.4565
-11.5357, -13.6861, 28.3095
-11.7702, -13.4977, 29.1691
-11.9653, -13.2082, 30.0186
-12.1146, -12.8172, 30.8396
-12.212, -12.3277, 31.613
-12.2525, -11.7464, 32.3196
-12.2318, -11.0842, 32.9414
-12.1472, -10.3551, 33.4627
-11.9975, -9.5764, 33.8705
-11.7833, -8.76708, 34.1561
-11.5074, -7.94722, 34.3147
-11.1739, -7.1366, 34.3465
-10.7891, -6.3536, 34.2558
-10.3603, -5.61421, 34.0505
